season,round,home_team,away_team,home_win,draw,away_win,home_prob_total_wins,home_prob_total_draws,home_prob_total_loses,prob_total_home_wins,prob_total_home_draws,prob_total_home_loses,home_avg_total_goles_scored,home_avg_total_goles_conceded,avg_total_home_goles_scored,avg_total_home_goles_conceded,home_avg_total_points,avg_total_home_points,home_point_1_back,home_point_3_back,home_point_5_back,home_team_form,away_prob_total_wins,away_prob_total_draws,away_prob_total_loses,prob_total_away_wins,prob_total_away_draws,prob_total_away_loses,away_avg_total_goles_scored,away_avg_total_goles_conceded,avg_total_away_goles_scored,avg_total_away_goles_conceded,away_avg_total_points,avg_total_away_points,away_point_1_back,away_point_3_back,away_point_5_back,away_team_form
2020,24,moreirense,madeira,1,0,0,-0.553957481,0.9008074063,-0.043728629,0.094635201,0.0897948404,-0.226064655,0.2400676422,0.426307296,0.3379097374,0.5733965156,-0.392700835,0.163774959,-0.230917858,0.2844054,0.5231229383,-0.295037239,-0.794232315,0.8477865531,0.2486292186,-0.696337441,0.5921459953,0.2925547182,-0.586641707,0.2738668061,-1.094210034,-0.040479895,-0.690115985,-0.595041751,-1.153580839,-0.540147095,-0.896845115,-0.584113154
2020,24,braga,portimonense,1,0,0,0.8804802375,-0.649547899,-0.525371705,0.5019757813,0.0897948404,-0.634772283,0.7075845797,-0.277922598,0.4668532844,0.3886473482,0.7997822475,0.578083643,1.2769278058,1.8073584045,1.6210356054,0.7362866958,-1.405131536,1.1225365228,0.7544637873,-1.097489943,0.3991705103,0.8376237182,-1.155222413,0.3905371588,-1.038251275,0.4873410912,-1.289572567,-1.064617449,-0.404424329,-0.938215479,-1.456998731,-1.189537426
2020,26,tondela,cdaves,1,0,0,-0.64650185,0.4075125366,0.4379144458,-1.412524946,0.8370490847,0.8184103927,-0.820836178,-0.01970497,-1.180758705,0.3475919777,-0.614161979,-1.32466735,-0.230917858,-0.857809354,-1.398224229,-0.585923477,-1.076185802,-1.556275681,2.5529866984,-1.097489943,-1.208958532,1.8858333335,-0.660006959,1.8139154603,-0.254828653,1.7643273475,-1.606931933,-1.420356615,-1.153580839,-1.734352247,-1.737075539,-1.877519554
2020,26,sporting,ferreira,1,0,0,0.6491193151,-0.720018595,-0.20427632,0.9907844778,-1.255262799,0.0464070962,0.5457517937,-0.207499609,0.2519473727,-0.165600154,0.5442501584,0.7161865376,-0.230917858,-0.096332851,0.2486447716,0.4718446613,-0.512278827,-0.732025772,1.2040945151,-0.415530688,-0.630032077,0.8376237182,-0.806737464,0.6005437934,-0.40405201,0.9130031766,-0.760640288,-0.580812185,1.0938886914,0.6540580563,0.5035389238,-0.88682529
2020,26,porto,madeira,1,0,0,1.7596517427,-1.001901377,-1.274594265,1.6425294063,-0.856727202,-1.088891869,1.4088599859,-1.146472801,1.0972439588,-1.191984417,1.702662296,1.6061829698,-0.98484069,-0.096332851,0.797601105,1.6353896135,-0.888216811,0.9164740456,0.3048330596,-0.736452691,0.3991705103,0.5021966413,-0.660006959,0.3205349472,-1.187474632,0.0616790056,-0.760640288,-0.708878284,-0.404424329,-1.336283863,-0.896845115,-0.666671008
2020,27,ferreira,belenenses,1,0,0,-0.507685296,-0.79048929,1.1871370069,-0.475641612,-0.508008555,1.0000582272,-0.802854757,0.4967302855,-0.908544551,-0.001378672,-0.75044576,-0.695531941,-0.98484069,-0.477071103,0.5231229383,-0.876809715,-0.371302084,-0.251213326,0.6420561053,-0.174839187,-0.244081107,0.3344831028,-0.788396151,0.7405482165,-0.40405201,0.2830232902,-0.496174149,-0.253532153,-0.404424329,0.2559896724,0.5035389238,-0.529074583
2020,27,boavistaport,setubal,1,0,0,-0.322596559,0.3370418409,0.1168190624,-0.801514076,0.2890626389,0.6367625583,-0.87478044,-0.676986204,-0.793928064,-0.001378672,-0.290487999,-0.81829007,1.2769278058,-0.096332851,-0.849267895,-0.268593035,-0.747240067,1.3285990001,-0.201001509,-0.495761189,0.7207963188,-0.000943974,-0.935126656,-0.076144252,-0.534622447,0.0276260389,-0.496174149,-0.353139119,-0.404424329,-0.540147095,-0.896845115,-0.336439587
2020,27,sporting,tondela,1,0,0,0.7416636841,-0.79048929,-0.257792218,1.0722525939,-1.255262799,-0.044416821,0.5097889523,-0.301396928,0.1946391296,-0.329821636,0.6294275214,0.8389446662,1.2769278058,1.0458819023,0.797601105,0.5511772716,-0.559271075,0.2982866137,0.4172407414,0.1059675647,-0.244081107,-0.000943974,-0.788396151,-0.076144252,-0.254828653,-0.244797696,-0.549067376,0.07374788,1.0938886914,0.2559896724,-0.616768307,-0.529074583
2020,28,porto,boavistaport,1,0,0,1.6671073737,-0.79048929,-1.328110163,1.7239975223,-0.856727202,-1.088891869,1.2110643586,-1.26384445,0.9683004118,-1.274095158,1.6515558782,1.6675620341,-0.230917858,-0.096332851,0.2486447716,1.6089454099,-0.277317588,0.2295991213,0.1362215367,0.1059675647,0.270520187,-0.294442667,-0.788396151,-0.589493803,-0.83306916,-0.891804065,-0.23170801,0.1875844129,1.0938886914,0.6540580563,-0.056614692,-0.226362447
2020,28,vicente,cdaves,1,0,0,-0.553957481,0.4779832323,0.2773667541,-0.475641612,1.0363168831,-0.40771249,-0.461207764,0.2150383278,-0.249499754,0.3065366071,-0.494913671,-0.235188959,-0.98484069,-1.619285855,-0.849267895,-0.45370246,-1.123178049,-1.350213205,2.4405790164,-1.097489943,-1.208958532,1.9696901027,-0.788396151,1.6505769667,-0.40405201,1.7302743807,-1.606931933,-1.448815748,-0.404424329,-1.336283863,-1.737075539,-1.850000269
