,season,round,home_team,away_team,home_win,draw,away_win,home_prob_total_wins,home_prob_total_draws,home_prob_total_loses,prob_total_home_wins,prob_total_home_draws,prob_total_home_loses,home_avg_total_goles_scored,home_avg_total_goles_conceded,avg_total_home_goles_scored,avg_total_home_goles_conceded,home_avg_total_points,avg_total_home_points,home_team_form,away_prob_total_wins,away_prob_total_draws,away_prob_total_loses,prob_total_away_wins,prob_total_away_draws,prob_total_away_loses,away_avg_total_goles_scored,away_avg_total_goles_conceded,avg_total_away_goles_scored,avg_total_away_goles_conceded,away_avg_total_points,avg_total_away_points,away_team_form,draw_0_proba,draw_1_proba
0,2020,25,cdaves,belenenses,0,0,0,0.17,0.04,0.79,0.25,0.0,0.75,0.96,1.96,0.92,1.58,0.54,0.75,-0.63,0.29,0.21,0.5,0.25,0.25,0.5,0.79,1.58,0.83,1.58,1.08,1.0,-0.21,0.7517086854735692,0.24829131452643083
1,2020,25,santaclara,braga,0,0,0,0.33,0.25,0.42,0.33,0.17,0.5,0.79,1.08,0.75,1.25,1.25,1.17,-0.08,0.58,0.17,0.25,0.58,0.08,0.33,1.71,1.08,1.58,0.92,1.92,1.83,0.33,0.7147159452516065,0.28528405474839347
2,2020,25,rioave,ferreira,0,0,0,0.42,0.33,0.25,0.33,0.42,0.25,1.33,0.96,1.33,1.0,1.58,1.42,0.17,0.25,0.17,0.58,0.18,0.18,0.64,0.75,1.42,0.73,1.82,0.92,0.73,-0.33,0.7815868498285551,0.21841315017144491
3,2020,25,boavistaporto,moreirense,0,0,0,0.29,0.33,0.38,0.25,0.33,0.42,0.79,0.96,0.92,1.08,1.21,1.08,-0.08,0.29,0.38,0.33,0.08,0.5,0.42,1.42,1.33,1.17,1.42,1.25,0.75,-0.04,0.7728577414161802,0.22714225858381976
4,2020,25,fcfamalicao,porto,0,0,0,0.42,0.29,0.29,0.5,0.25,0.25,1.58,1.67,1.92,1.75,1.54,1.75,0.13,0.79,0.13,0.08,0.75,0.17,0.08,2.08,0.67,2.0,0.83,2.5,2.42,0.71,0.725436017412091,0.27456398258790904
5,2020,25,madeira,setubal,0,0,0,0.21,0.38,0.42,0.25,0.42,0.33,0.92,1.33,1.33,1.33,1.0,1.17,-0.21,0.25,0.42,0.33,0.25,0.33,0.42,0.71,1.13,0.83,1.33,1.17,1.08,-0.08,0.6832597781201049,0.3167402218798951
6,2020,25,guimaraes,sporting,0,0,0,0.42,0.29,0.29,0.5,0.17,0.33,1.67,1.04,1.67,0.83,1.54,1.67,0.13,0.54,0.13,0.33,0.42,0.25,0.33,1.54,1.08,1.5,1.17,1.75,1.5,0.21,0.8287503014064057,0.17124969859359426
7,2020,25,benfica,tondela,0,0,0,0.79,0.08,0.13,0.75,0.08,0.17,2.17,0.58,2.33,0.58,2.46,2.33,0.67,0.25,0.29,0.46,0.42,0.17,0.42,0.83,1.25,1.08,1.25,1.04,1.42,-0.21,0.8419651872636053,0.15803481273639472
8,2020,25,portimonense,vicente,0,0,0,0.08,0.42,0.5,0.09,0.55,0.36,0.67,1.42,0.73,1.09,0.67,0.82,-0.42,0.29,0.38,0.33,0.25,0.25,0.5,1.04,1.21,0.83,1.33,1.25,1.0,-0.04,0.6937341807197819,0.3062658192802182
